id,date,symptoms,nsymptoms,predict_prob,target,tweet,Pessoas,Covid,DT_Intervencao1,Construtos
"1,25149782202694E+018",2020-04-18 10:08:27,"s11, s29, s55, s56, s20, s21, s28",7,"98,47%",1,"@QuebrandoOTabu Minha tia e prima tiveram corona. Minha tia, 42 a., ficou 10 dias com mt dor abdominal, vomito, diareia, falta de ar, febre, dor de cabeça e tosse.Devido a falta de ar precisou ser internada.Ja minha prima, 23 a., apresentou febre, tosse e dor de cabeça.Ambas estão bem agora. GYN",familia,sim,depois,4
"1,29435286592702E+018",2020-08-14 16:19:05,s28,1,"76,88%",1,Beleza agora a namorada do meu irmão que parece q tá com covid e tá até no hospital com falta de ar   É do grupo de risco e tava nem aí   Complicado viu,familia,sim,depois,4
"1,27651995610091E+018",2020-06-26 11:17:28,s42,1,"58,93%",1,"@Gilson45201644 @correio Falsos negativos! A técnica mais confiável é aquela do cotonete e após 5 dias de sintomas. No atestado de óbito ficou como pneumonia e choque sistêmico. Cartório também não vai trazer números reais... Durante a luta com ele, ouvimos de médico que tinha certeza que era covid.",familia,sim,depois,46
"1,27286165779924E+018",2020-06-16 09:00:42,s42,1,"72,37%",1,@marcelobechler @amanda_rossi @revistapiaui Tenho um parente infelizmente faleceu por problemas respiratorios pneumonia e la no hospital obrigaram a falar que a causa era covid 19.,familia,sim,depois,4
"1,33419203709314E+018",2020-12-02 14:45:44,s28,1,"50,97%",1,@fallsza avisa que ela morreu no pronto socorro por falta de ar,familia,sim,depois,4
"1,25558278122626E+018",2020-04-29 16:40:37,"s11, s29",2,"91,63%",1,@peterson051 sim :( se a febre não baixar e os sintomas agravarem vou levar no hospital,familia,na,antes,4
"1,22360006964088E+018",2020-02-01 10:32:44,s21,1,"94,68%",1,"meu pai: tô espirrando e com dor de cabeça, vou pro hospital  eu: pai tô mal  meu pai: afffff   e vamos de bom dia  https://t.co/K7DEuPgViH",familia,na,antes,4
"1,24123891465807E+018",2020-03-21 02:43:13,s55,1,"85,87%",1,Ela tava forçando um tosse estranha sjshsbsjsb é bom ela n adoecer pq ir pra upa n eh uma boa ideia,familia,na,antes,0
"1,2399212169595E+018",2020-03-17 11:27:09,s30,1,"87,90%",1,Anne foi pro hospital ontem e mandaram ela de volta pra casa alegando ser só uma gripe... e tomara que seja mesmo pq se n fudeu,familia,na,depois,24
"1,23860572755347E+018",2020-03-13 20:19:52,s55,1,"69,98%",1,@brubschwengber Gripada com tosse seca e só trabalho c gente doente q vive em hospital....,familia,na,depois,36
"1,26740730858321E+018",2020-06-01 07:47:04,"s30, s28",2,"62,88%",1,"Complicado, meus pais e irmão ""gripados"", bem, achamos que seja gripe pois não queremos levá-los ao medico até terem falta de ar, eu bem e preocupadérrima...",familia,na,antes,46
"1,24170939763991E+018",2020-03-22 09:52:44,"s11, s29, s21, s22, s23",5,"88,59%",1,"Flávio está em isolamento. Febre alta, expelindo catarro, dor de cabeça e no corpo. Já foi 2 vezes no pronto socorro e alegam que é inflamação no nariz e garganta.",familia,na,depois,24
"1,22177402460006E+018",2020-01-27 09:36:41,"s11, s29",2,"88,81%",1,"@ihhshippei Tava com 38 de febre, medicamos mas não cedeu, foi pra 39. Aí no hospital o médico viu que é a garganta. Tá no antibiótico, mas continua com febre e sem comer. 😣",familia,na,depois,24
"1,23928684237099E+018",2020-03-15 17:26:22,s55,1,"58,48%",1,"Daniel rouco e com tosse. Aiiiii, ele precisa ser medicado.",familia,na,na,4
"1,243739144851E+018",2020-03-28 00:18:14,"s11, s29, s42",3,"87,80%",1,@tretandodemi mas que absurdo! só pelo fato da pneumonia e o problema de sopro deveriam fazer pq ela ta no grupo de risco. Nossa que raiva pqp Se a febre dela voltar tem q retornar ao pronto socorro ñ tem jeito eles vão ter q fazer isso.  Vou orar por ela 🙏,familia,na,depois,46
"1,229156050861E+018",2020-02-16 18:30:13,"s11, s29",2,"83,14%",1,"@pattykirsche Eu to boladissima pq ela nunca teve nada, já foi medicada mas parece que a febre não cedeu :/",familia,na,na,4
"1,26720826235041E+018",2020-05-31 18:36:07,s28,1,"87,61%",1,E como ele não estava com falta de ar o médico liberou e agr ele está um pouco melhor e quer abusar e está com medo de ir pro hospital ficar sozinho kkkkkkk  Eu amo ele ❤️,familia,na,depois,46
"1,25263981254643E+018",2020-04-21 13:46:18,s28,1,"56,13%",1,Davi foi pro hospital hoje com falta de ar e eu fiquei com o coração na mão,familia,na,depois,4
"1,23920364617431E+018",2020-03-15 11:55:47,s49,1,"64,55%",1,"@elikatakimoto Ontem meu marido (resfriado por VSR... meu filho chegou a ser internado até) , criado na feira, soltou que ele não ia parar por nada e nao ia se deixar abater por jm resfriado. Essa eh a mentalidade das pessoas, qie se trata um mero resfriado e estão acostumadas.",familia,sim,depois,4
"1,27082722935479E+018",2020-06-10 18:16:36,"s27, s21",2,"76,04%",1,"eu fiz sopa, caldo, suco, soro. ela não conseguia comer quase nada mas infelizmente precisava (e ainda tá tomando) inúmeros medicamentos. ela sentia tanta fadiga, dor de cabeça, mal estar, que chegou a ficar cerca de 3 noites sem dormir. +",familia,na,na,4
"1,25059511428156E+018",2020-04-15 22:21:24,"s55, s21, s28",3,"84,77%",1,"@cylene_d Conheço duas pessoas que pegaram covid19 ,meu cunhado e minha irmã tiveram sintomas,  inclusive falta de ar muita dor de cabeça , tosse seca até hj ...não foram para o hospital se recuperaram em casa ... mas relataram ser muito forte a dor ..41 anos , cunhado e minha irmã 37.",familia,sim,depois,4
"1,30309030991257E+018",2020-09-07 18:58:34,s29,1,"89,62%",1,"No caralho de uma pandemia, os atendimentos dos hospitais deveriam ser mais rápidos, já tem um tempo que estou no hospital da Unimed pq Sarah tá com febre e tem uns 30min e nem na triagem passou ainda! É um absurdo",familia,na,depois,467
"1,28287307690915E+018",2020-07-14 00:02:30,s29,1,"92,70%",1,"@patiedab Cara Maria tava assim tb, realmente muito ruim. Maria começou na quarta passada com 38° de febre fomos fomos no hospital 3 vezes, na última tentativa fomos no upa e ela tomou uma injeção e entrou no antibiótico.",familia,na,depois,4
"1,28158562438294E+018",2020-07-10 10:46:38,s29,1,"95,37%",1,Minha família é muito exagerada pqp tive febre ontem acordei com minha prima aqui em casa pra me consultar pra eu não ir pro hospital 🤦🏻‍♀️,familia,na,antes,4
"1,31031501435664E+018",2020-09-27 17:26:58,s56,1,"56,92%",1,"Vim trazer o Ricardo até o hospital! Acho que está grávido, com desmaios e vômito",familia,na,depois,0
"1,31837220887244E+018",2020-10-19 23:03:23,"s06, s28",2,"88,98%",1,"@Gabriel_Deeaz Fique besta, a menina sentiu falta de ar e cansaço, fez exame deu negativo, aí na tomografia o médico indicou covid, por isso a gente ficou de boas",familia,sim,depois,46
"1,23845585625939E+018",2020-03-13 10:24:20,s55,1,"51,24%",1,"Situação: vc faltou numa reunião pq passou a noite no hospital com um parente  Vc avisa os outros falando que aconteceu um imprevisto apenas; que passou a noite no hospital; ou já fala que tava com tal parente pa teve tosse, depois hemorragia, pré eclanpsia e todos os detalhes?",familia,na,depois,47
"1,28648862493092E+018",2020-07-23 23:29:24,s14,1,"67,02%",1,"Pérola cagou , me cagou , cagou tudo e fiquei desesperada chorando e achando q ela tava com diarréia kkkkkkkkkkkkkk , ainda bem q ainda estou no hospital e me disseram q é super normal !!",familia,na,depois,47
"1,32508511336182E+018",2020-11-07 11:38:04,s28,1,"95,69%",1,"@maahparrilla Não, ela tava doente, aí começou a dar falta de ar e ela foi pro hospital, agora ela tá de isolamento e vai fazer o teste amanhã, já é a terceira vez q ela tá com suspeita, as últimas foi alarme falso , tô com medo 😭",familia,na,depois,4
"1,28058606447904E+018",2020-07-07 16:34:44,s29,1,"87,80%",1,Ela foi no médico por causa do tratamento e no raio x saiu que ela tava com 10% do pulmão afetado isso depois de dias de febre continua,familia,sim,depois,4
"1,2574892065045E+018",2020-05-04 22:56:04,"s11, s29, s21",3,"89,13%",1,"Galera, sobre meus parentes com Covid-19: meu primo que estava internado recebeu alta hoje. Passou 3 dias no hospital e não precisou ser entubado!   Meu irmão e minha cunhada continuam em isolamento na casa deles, sentindo apenas febre e dor de cabeça",familia,sim,depois,3
"1,25345039941733E+018",2020-04-23 19:27:17,s28,1,"54,83%",1,"@Camila_ah @BelemNoticiass Guarde para vc! Tenho um parente com o Covid19, que ficou Dois dias indo em todas as upas e hospitais( tanto municipal e estadual) por último foi na policlínica, mal atendido! Juntamos $$ e compramos as medicações e está fazendo tratamento em casa! E já com falta de ar!",familia,sim,depois,46
"1,23387048846994E+018",2020-02-29 18:43:43,s30,1,"66,13%",1,"Thaila tava bem ruim ontem de gripe, falou preu ver um remédio chamado Trimedal, passei em 4 farmácias sem e na drogaria SP a farmacêutica falou q não fabricava mais. Aí paramos pra montar um conjunto similar, e deu ^^ Peguei uma arnica na mãe dela, uns docim e partiu rio do ouro",familia,na,na,4
"1,21665202432818E+018",2020-01-13 06:23:41,"s11, s29, s21",3,"98,52%",1,"to preocupada com o dimi, já tem dois dias que ele ta com muita dor de cabeça e febre, e ele não quer ir pro hospital e aids foi trabalhar 🥺😔😔😔",familia,na,antes,46
"1,26415817890586E+018",2020-05-23 08:36:11,s42,1,"63,79%",1,@jampamatos A gente desconfia q ela devia estar com pneumonia e pegou covid no hospital. Pq so isso justifica,familia,sim,depois,36
"1,32576624022539E+018",2020-11-09 08:44:37,s55,1,"90,10%",1,tenho um familiar internado porque achou que uma leve tosse não era nada e dores nas costas era apenas um mau jeito... era covid e uma infecção pulmonar bem séria.,familia,sim,depois,3
"1,29172802763905E+018",2020-08-07 10:28:55,s28,1,"87,01%",1,"@lfernando86 Meu irmão por sorte ficou assintomático, minha cunhada que teve alguns sintomas leves. Minha irmã tá grávida, me preocupou mais, teve alguns sintomas como falta de ar, mas tbm foram leves e não precisou de internação e agora já está se recuperando tbm &lt;3",familia,sim,depois,4
"1,24552030269778E+018",2020-04-01 22:15:55,"s11, s29, s15, s21",4,"91,78%",1,"@munizpapamike Meu cunhado e minha irmã foram aí SUS em Niteroi , fizeram uma radiografia do pulmão constataram uma infiltração no pulmão deram antibiótico e mandaram embora sem fazer o exame para Coronavirus . Eles apresentam dor de cabeça , febre de vez em quando dificuldade para respirar",familia,na,depois,246
"1,26132095426284E+018",2020-05-15 12:42:04,s17,1,"98,75%",1,"1 tia internada e intubada há 10 dias Marido da minha vó foi pra UPA agora com dispneia intensa Filho pequeno de minha tia começou a ter vários sintomas quem tá cuidando é minha outra tia  Já falei né, uma hora números viram nomes",familia,sim,depois,4
"1,2915464048176E+018",2020-08-06 22:27:13,s50,1,"70,64%",1,"@iviruso @paulakmc Oi Ivana ela está na ventilação não invasiva, pra compensar a saturação que estava baixa. Para isso teve que internar, além de receber antibióticos e fazer a fisioterapia respiratória. Tem perspectiva de melhora pros próximos dias.",familia,sim,depois,4
"1,25306257432266E+018",2020-04-22 17:46:13,s30,1,"54,99%",1,@Andreia_addario @SespaPara @Shirley66693036 Eu estou assim 4 amigos de trabalho estão assim 5 familiares estão assim com os mesmo sintomas que vc escreveu bom durante 7 dias melhorando com medicamentos de gripe,familia,na,na,23
"1,24371437145867E+018",2020-03-27 22:39:47,s55,1,"84,94%",1,"@loucamitch @IGgota TB n achei, pesquisei na internet e levei ela pro hospital pra ter ctza q era a mesma espécie e era. Mas me senti só meio chapada e depois tive uma crise de tosse bem forte.",familia,na,depois,49
"1,25639309553875E+018",2020-05-01 22:20:31,"s55, s21",2,"99,32%",1,"Meu primo fez o exame do Covid e aguarda resultado. Meu pai está com quase todos os sintomas e o médico passou um tratamento igual ao minha tia que estava com o vírus Estou dor de cabeça constante e uma tosse bem leve, mas já querem me levar pro hospital pq tenho asma",familia,sim,depois,4
"1,28342906974552E+018",2020-07-15 12:51:49,s24,1,"94,53%",1,"Ontem dormi mo mal, Wallace foi pro hospital fikei com medo de ser algo grave pq tem dias q ele tem reclamado com dor no peito 😢",familia,na,depois,4
"1,2738166313079E+018",2020-06-19 00:15:25,"s23, s40, s41",3,"97,21%",1,"@BuniBoo_ Felizmente a gente se curou, mas a gente passou por momentos difíceis por aqui. Enquanto eu tive uma leve dor no corpo logo quando acordava que passava depois e a perda do olfato e paladar, minha mãe ficou com problemas pra respirar e teve que ir pro hospital.",familia,sim,depois,4
"1,28373827994744E+018",2020-07-16 09:20:31,s28,1,"52,13%",1,"@admmariah1 @g1 Para a maioria das pessoas será uma gripezinha, até uma denguezinha. 2 irmãs, 1 irmão, 1 sobrinha e 1 cunhado já tiveram. O cunhado foi internado com falta de ar, mas teve alta em 2 dias.  Infelizmente alguns terão a situação agravada. Melhoras para seu amigo",familia,sim,depois,4
"1,33391257857E+018",2020-12-01 20:15:16,"s11, s29, s55, s21, s22",5,"98,72%",1,@likeaheaven_ Eu meu pai e minha irmã com dor de cabeça garganta doendo tosse e febre 4 dias e a minha mãe que é enfermeira tá suave. 🤡🤡🤡,familia,na,na,3
"1,26038009291783E+018",2020-05-12 22:23:25,s30,1,"53,43%",1,"@nickipiriguete @lia_logarsan @ShadowCouel @GuilhermeVP98 @Brunarctds_ [+]  minha tia, meu primo e um amigo proximo, que foram positivados por Covid e por nao terem nenhuma doença pré-existente agravantes, tiveram ""apenas"" sintomas de forte gripe por 14 dias a base de medicação intensiva, e EM CASA, sem precisar se internarem. [+]",familia,sim,depois,3
"1,27182209650784E+018",2020-06-13 12:09:51,s21,1,"84,16%",1,Eu vim ao hospital por estar com uma dor de cabeça dos infernos que não resolve com nada... aí chego aqui e tem duas crianças dos infernos chorando igual condenadas.,familia,na,depois,46
"1,28527541130013E+018",2020-07-20 15:08:31,s21,1,"92,84%",1,"foi pro hospital já com dor de cabeça, gripe, dor nos rins e aí chegou em casa e passou isso pra minha madrinha e pro meu primo  ele surtou foi pra casa da mãe e deixou minha madrinha sozinha e doente em casa +",familia,sim,depois,4
"1,29885264901883E+018",2020-08-27 02:19:37,s14,1,"88,82%",1,"ele tá com diarreia de sangue e acha que tá tudo bem, fui no médico com ele hj e o dr disse que era p ele procurar um pronto socorro urgente, e ele só fala agora, 2hrs da manhã, tipo????",familia,na,depois,47
"1,27668140991523E+018",2020-06-26 21:59:02,s24,1,"66,92%",1,@Gabriel_srb2 Ele tá com dor debaixo do peito  Aí estamos aqui já no hospital,familia,na,depois,3
"1,23139609347852E+018",2020-02-22 22:51:21,"s11, s29",2,"66,21%",1,Tinha mais de um ano que eu não ia pra hospital com o Phelipe! Mas 39.3 de febre não é bom 😔💔,familia,na,depois,4
"1,30639555509508E+018",2020-09-16 21:52:26,s29,1,"59,83%",1,Como a criança sai de casa com febre e chega sambando no hospital ?,familia,na,depois,3
"1,29066951793335E+018",2020-08-04 12:22:47,s28,1,"95,78%",1,@eofurtun Minha mãe foi baixada hospital novamente por falta de ar por conta do corona e meu pai está com sintomas do corona,familia,na,depois,3
"1,3411989660677E+018",2020-12-21 22:48:46,s42,1,"53,38%",1,@akailanee Está na uti com pneumonia por conta do Covid,familia,sim,depois,4
"1,22258654128291E+018",2020-01-29 15:25:20,s42,1,"87,55%",1,"@ble00 Completamente, a mim já me irrita tudo só estar aí focado ... é bom sim que existam cuidados ainda ontem faleceu um familiar por afinidade que tinha ficado internado porque fracturou a bacia e acabou por contrair no hospital uma pneumonia que o levou à morte",familia,sim,depois,46
"1,27162851859889E+018",2020-06-12 23:20:39,"s11, s29",2,"88,00%",1,"Eu e meu irmão só tivemos febre e dores de cabeça, nossos pai tiveram ainda dores pelo corpo e uma respiração ofegante constante. O medo de sermos levados para o hospital e ser internados com pessoas em estado maia grave nos fez optar por  tratar em casa enquanto não fosse grave",familia,sim,depois,46
"1,30038003148351E+018",2020-08-31 07:28:54,s29,1,"96,53%",1,Mandei ele ir pro hospital pq passou a noite toda com febre,familia,na,depois,4
"1,24940840163073E+018",2020-04-12 15:45:50,"s11, s29, s23",3,"72,20%",1,"a Rafa foi examinada pelo medico mas aparentemente não tem nada, mas está com dor no corpo e febre. Ela acha que é emocional tadinha 😔",familia,na,depois,4
"1,3341620181742E+018",2020-12-02 12:46:27,s14,1,"71,77%",1,"@monakamia Teve diarreia durante a noite, mas agr tá medicado já, espero q fique melhor 😞",familia,na,na,4
"1,21610368953606E+018",2020-01-11 18:04:48,"s11, s29",2,"83,33%",1,"@eumajah uma febre de 40 q não abaixa, quase convulsionou, foi medicada e tá melhor, em observação",familia,na,depois,4
"1,29442377343799E+018",2020-08-14 21:00:51,"s29, s21",2,"82,98%",1,"@AlanUfs @liberdademedico Aqui em casa minhas duas filhas tiveram, e com sintomas. A mais velha tem 13 anos, sentiu muita dor de cabeça, falta de apetite, perdeu olfato e paladar, fraqueza. A mais nova tem 4 anos e teve febre, falta de apetite, dor de barriga e dor de cabeça! Eu e marido também tivemos.",familia,sim,depois,4
"1,25820565320778E+018",2020-05-06 22:22:58,s55,1,"95,04%",1,"@RRamiresu @GabrielCritica @RodrigoMith @jornalnacional Tosse leve, sem olfato e paladar, passou pro pai, 6 dias de uti, esta melhor, a vó pegou esta na uti, faz 4 dias, a namorada do irmao pegou, 7 dias no hospital, nao foi pra uti, o irmao provavelmente pegou não teve sintomas, a mae cuida de todos até o momento sem sintomas",familia,sim,depois,4
"1,25577259175692E+018",2020-04-30 05:14:51,"s11, s29",2,"81,21%",1,aqui em casa todo mundo pegou febre meus irmãos tomando remédio minha mãe tb e ainda foi no hospital hj com meu padrasto e ele tomou duas dose de bezentacil kkk tô sentindo que sou próxima porém n deitarei p imunidade baixa bjs corona 😍,familia,na,depois,4
"1,33360185984884E+018",2020-11-30 23:40:35,"s14, s55, s23, s28",4,"97,52%",1,"@adriellergs Tudo bem Dry? Vc sabe que aqui estamos todos com #COVID19  A Luna está assintomática sem dor no corpo do tosse.... Sua Tia está com dores no corpo e muita tosse... O pior estou eu , tosse e mal estar geral dor no corpo, diarreia e muita falta de ar , eu tava internado no Hospital",familia,sim,depois,4
"1,25371039364779E+018",2020-04-24 12:40:25,s42,1,"81,92%",1,"minha avó está doente, meu tio também internado todos de uma mesma casa com ""pneumonia"" e nenhum teste! E ninguém pode abraçar minha avó nesse momento pra consolar... Estou vivendo um pesadelo.",familia,sim,depois,46
"1,25190784761877E+018",2020-04-19 13:17:44,s42,1,"74,26%",1,"por MUITA sorte e benção divina, saturação já tava 87%, fizeram tomografia, pneumonia viral aguda.  Várias pessoas da minha familia materna infectadas agora pela irresponsabilidade DELE, por que ele ainda apoiando esse nojento na presidência, ficou vivendo a vida normalmente +",familia,sim,depois,49
"1,30188750436316E+018",2020-09-04 11:19:03,s30,1,"53,20%",1,"@liberdademedico Bom dia,infelizmente minha família e u estamos com o vírus. Estamos tomando antialérgico ,ivermectina,azitromicina,vitamina C e zinco. Aqui não distribuem a HCQ . Estamos com sintomas de uma gripe média, será que é necessário a HCQ?",familia,sim,depois,237
"1,30306934586681E+018",2020-09-07 17:35:16,s30,1,"55,15%",1,Atualizando: a gripe dele tá muito forte se não melhorar vai ficar internado.,familia,na,depois,4
"1,25273016440191E+018",2020-04-21 19:45:20,s21,1,"86,66%",1,"Anna Júlia disse que estava com muita dor de cabeça e precisava ir pro hospital , Daniel foi dar remédio a ela ela disse que era ruim e que já estava boa kkkkk",familia,na,antes,36
"1,2519184852083E+018",2020-04-19 14:00:01,s28,1,"79,27%",1,"@LuigeRibeiro @franklin1265 @AlessandroSobr5 @reginaaraujo @logicabolso @OsmarTerra trabalho em um grande hospital de Curitiba, apenas 2 internados por covid...  meu irmão e cunhada estão no Pará, ela também enfermeira estão com todos os sintomas a mais de dez dias, no p.s não quiseram fazer o teste pois afirmaram que somente se ele estivessem com falta d ar 😡",familia,sim,depois,36
"1,21414655777746E+018",2020-01-06 08:27:51,s21,1,"79,93%",1,Blz ela acordou e foi pro hospital de dor de cabeça tb 👍🏽👍🏽👍🏽,familia,na,depois,3
"1,28999677053397E+018",2020-08-02 15:49:31,"s29, s55",2,"93,72%",1,"@Meldreams99 @m72261808 Tá tomando medicação mas tá em casa e só tem tosse seca e um pouco dor garganta. No início teve febre e ficou sem apetite,  mas não sem paladar.",familia,na,depois,3
"1,24399322457169E+018",2020-03-28 17:07:51,"s11, s29, s42, s55, s28",5,"91,33%",1,"...ainda não conseguiu ser diagnosticado. Ele tosse, já teve febre e tá com falta de ar. Em um hospital disseram ser pneumonia, ele foi medicado e está tomando antibióticos, mas continua do mesmo jeito. Como relaxar, quando a pessoa está com vários sintomas da #Covid_19 e ñ fez",familia,na,depois,46
"1,30126749933029E+018",2020-09-02 18:15:22,"s29, s21",2,"54,79%",1,"Raoni iniciou fisioterapia respiratória.O cateter nasal foi retirado. Teve dor d cabeça, mas foi controlada com analgésicos.Exames mostraram melhora nos indicativos d inflamação. Segue bem, sem febre, respirando bem com saturação acima de 97%, mas segue internado em observação.  https://t.co/SLzUHcYMml",familia,sim,depois,4
"1,2555676236492E+018",2020-04-29 15:40:23,s28,1,"88,48%",1,"Boletim de notícias sobre o Corona aqui em casa : meu irmão teve falta de ar hoje pela manhã e foi pro hospital, mas está bem.. tá recebendo medicação e vem pra casa pra ficar em repouso absoluto.. a noiva dele tá esperando pra fazer o teste ++",familia,sim,depois,4
"1,29644108908007E+018",2020-08-20 10:36:57,"s29, s55, s28",3,"75,21%",1,@pinknininha @ald_eras @serjaogoiano Tá. Com muita tosse. Mas já teve febre e falta de ar. A prefeitura a medicou há 2 dias já.,familia,na,depois,4
"1,34066208884753E+018",2020-12-20 11:15:24,s23,1,"78,92%",1,@AlessandroLoio2 @Biakicis Doutor tenho uma pessoa da Familia que esta com Covid e foi no medico e solicitou o protocolo e disseram pra ela ir pra casa e nao deram nada somente um remedio para dor no corpo!! Algum patriota médico que possa fazer a receita do protocolo do covid,familia,sim,depois,237
"1,3419253968881E+018",2020-12-23 22:55:21,s21,1,"93,67%",1,"eu sinto tanto orgulho de mim!! Não é questão de me exibir, é que eu realmente passei por coisas que eu não tava nem um pouco preparada, ""perder"" meu melhor amigo por 3 meses, junto com a minha vó internada com covid, meu pai ruim de covid e eu morrendo de dor de cabeça pelo+",familia,sim,depois,48
"1,27233794847903E+018",2020-06-14 22:19:40,"s11, s29, s42, s33",4,"50,88%",1,@FinaCaceres @Langerlly1 @WolfConservador @dissidiasubs @allantercalivre @_Leitadas_Loen @jairbolsonaro @minsaude @ArthurWeint @opropriopontes @richardursomd @DrThomasPaul @va_shiva @DrJudyAMikovits @Lets_Dex ▶️Boletim médico (14/06) *Antônio Rebouças* - Teve febre 😥 foi medicado e voltou a temperatura normal;  - pneumonia bacteriana(infecção hospitalar): - 60% do pulmão comprometido; - insuficiência respiratória; - Encontra-se Entubado😥 +,familia,sim,depois,4
"1,24701770934016E+018",2020-04-06 01:26:05,"s11, s29",2,"78,26%",1,"@mandjer oie, lorenzo esta bem melhor, nao teve mais febre nem nada, e a medica disse hoje que iremos receber alta na quarta (que é o tempo de terminar o ciclo do antibiotico que ele esta tomando na veia), ainda bem 🌻",familia,na,depois,4
"1,24084857203318E+018",2020-03-20 00:52:08,s42,1,"60,94%",1,"@Mufasa3103 @mauriciostycer @uoltvefamosos @UOL Ele estava um pouco gripado quando foi ao Rio de Janeiro, ele voltou ao PI, apresentou por duas vezes o PIAUI TV1. Depois foi para o hospital se internar com dores no peito. Foi constatado pneumonia viral. Dia 18 foi entubado e hoje confirmado o diagnostico de coronavírus",familia,sim,depois,4
"1,27380893134584E+018",2020-06-18 23:44:50,"s06, s24",2,"66,96%",1,"@alice_vdl Ela ta uma pilha de nervos esses tempos né...ai tava com um cansaço, dor no peito, quase desmaiou...mas ja ta bem, tomando medicação ali...",familia,na,depois,4
"1,25656356667469E+018",2020-05-02 09:37:54,s42,1,"86,28%",1,"Tia Therezinha foi internada com o pneumonia e pegou covid-19 lá mas já ganhou alta🙌🏾,namoral essa família da minha vó e braba elas são mt fortes,tia Terezinha tem 80 anos",familia,sim,depois,4
"1,28940526762963E+018",2020-08-01 00:39:06,s55,1,"90,67%",1,"meu pai trabalha em hospital e levou paciente com covid pra capital depois disso minha mãe e irmã que tem muito mais contato com ele doq eu começaram a terem crises de tosse e tontura, devo ter medo sim ou sim?",familia,sim,depois,47
"1,26138953247937E+018",2020-05-15 17:14:34,s42,1,"93,36%",1,"@romulohaigan @BinhaRio2019 @AMAROK_LUPPUS Só na minha família foram Seis, inclusive minha esposa. Todos usaram HCQ, Azitromicina e Vermífugo. Resultado, todos curados em uma semana. Já meu concunhado foi a PS e voltou com paracetamol e cházinho. 3 dias depois foi internado com pneumonia em Hospital Particular. Uma semana",familia,sim,depois,24
"1,28958749975345E+018",2020-08-01 12:43:13,s24,1,"87,60%",1,minha família tá muito dívida entre minhas irmãs. Meu pai e minha mãe estão passando mal e meu ontem implorou pra ser levado no hospital coisa q ele nunca gosta de ir pq estava com uma dor forte no peito. Minhas irmãs estão acabando com a vida deles por briga totalmente infantil,familia,na,antes,4
"1,29282107900677E+018",2020-08-10 10:52:19,s29,1,"65,20%",1,"@littlebitlongr interferir, pq ela já tá tomando muito remédio. eu tava dando dipirona quando via ela com febre e chorando, mas parei de dar também. vou confiar no medicamento. acabei de comprar comprar dois frascos de remédio  antibacteriano pq tinha acabado... elas três estão dormindo",familia,na,na,3
"1,27831688341513E+018",2020-07-01 10:17:49,s28,1,"97,74%",1,"acordei feliz hoje, meu pai tá se recuperando bem do corona e já parou de sentir falta de ar e minha tia não tá mais no hospital 🙌🏻❤️",familia,sim,depois,48
"1,32161350412685E+018",2020-10-28 21:43:08,s30,1,"93,90%",1,hoje foi o dia de fazer tour em hospital  primeiro a mãe tá mt mal de gripe uns dias dps de mim e aí fomos fazer teste de covid (ninguém tá com covid 🙌🏻)  aí a mulher lá achou q minhas alergia podiam ser dengue  fiz exame de dengue (tb não tô com isso)  agr de noite enxaqueca,familia,na,depois,3
"1,25023316671712E+018",2020-04-14 22:23:09,"s22, s28",2,"76,34%",1,"@babyrocque @albuquerque_af @cafecomferri Nós ficamos de quarentena sob suspeita. Meus bebê de 1 ano teve todos os sintomas, e falta de ar leve. Eu e minha esposa, tivemos apenas dor de garganta. Mas não fomos ao hospital, pq estava no pico da doença em Campinas e Valinhos.",familia,sim,antes,46
"1,26211007514712E+018",2020-05-17 16:57:45,s11,1,"50,41%",1,"mano tem gente aqui em casa com febre, outros muito doentes e ninguém vai pro hospital porque podem PIORAR  sinceramente, isso me da vergonha",familia,na,antes,46
"1,28362028125333E+018",2020-07-16 01:31:38,s30,1,"91,08%",1,minha mãe ficou internada  meu pai teve gripe forte  minha irmã com covid  eu e o Raul com suspeita  e os filho da puta q vão pra baile tão de boa 🤝,familia,sim,depois,24
"1,3310905476883E+018",2020-11-24 01:21:31,"s11, s29",2,"92,84%",1,"Julliana com febre pqp, não creio que vou ter que ir pro hospital",familia,na,antes,36
"1,26684879083051E+018",2020-05-30 18:47:43,s42,1,"89,45%",1,"Um amigo acabou de mandar áudio no Whatts falando que a irmã médica e a família está internada com princípio de pneumonia. Pela primeira vez desejei melhoras mas não pude oferecer ajuda.  ""Se precisar, conta comigo"". Não posso. E se ele me passa algo?😔",familia,na,depois,4
"1,24031669254433E+018",2020-03-18 13:38:38,"s11, s29, s42, s55",4,"99,30%",1,E meu tio que tá na feira com febre e tosse e minha priminha no hospital com febre e pneumonia,familia,na,depois,3
"1,27485385668235E+018",2020-06-21 20:56:59,s28,1,"84,00%",1,"ela tá com mais de 4 dias sem comer direito e tá muito fraca, minha tia resolveu levar ela num pronto socorro para tomar um soro e agora ela chegou e botou na cabeça que contraiu o vírus e disse que tá sentindo falta de ar.",familia,na,depois,4
"1,33165001652038E+018",2020-11-25 14:24:39,"s11, s29",2,"98,01%",1,"Bryan tá queimando em febre dnv, ainda bem q já tô chegando no hospital",familia,na,antes,4
